118,0,1.0
129,0,-1.0
113,1,-1.0
5,1,1.0
0,1,-1.0
122,2,-1.0
78,2,1.0
22,3,1.0
19,3,-1.0
7,3,-1.0
116,4,-1.0
96,4,-1.0
126,4,1.0
35,5,-1.0
53,5,1.0
72,5,-1.0
20,5,1.0
88,5,1.0
45,5,-1.0
6,5,1.0
33,5,-1.0
13,5,-1.0
87,6,-1.0
26,6,-1.0
71,6,1.0
2,7,-1.0
127,7,1.0
3,8,1.0
19,8,1.0
56,8,-1.0
64,9,1.0
110,9,1.0
71,9,-1.0
131,9,1.0
16,10,-1.0
86,10,1.0
125,10,1.0
44,10,-1.0
112,11,-1.0
34,11,1.0
15,12,-1.0
74,12,1.0
68,13,-1.0
63,13,1.0
95,13,-1.0
125,14,1.0
91,14,-1.0
16,14,-1.0
60,14,1.0
128,15,1.0
124,15,1.0
76,15,-1.0
59,16,-1.0
101,16,1.0
100,16,-1.0
44,17,1.0
16,17,-1.0
125,17,1.0
132,17,-1.0
124,18,-1.0
115,18,1.0
17,18,-1.0
105,19,-1.0
83,19,1.0
14,19,-1.0
14,20,1.0
28,20,-1.0
125,21,1.0
42,21,-1.0
81,21,1.0
16,21,-1.0
13,22,-1.0
79,22,1.0
54,22,-1.0
93,23,-1.0
65,23,1.0
30,24,1.0
83,24,-1.0
65,25,-1.0
108,25,1.0
121,25,1.0
63,26,-1.0
58,26,1.0
1,27,1.0
82,27,-1.0
1,28,-1.0
105,28,1.0
77,28,1.0
40,29,-1.0
119,29,1.0
46,29,-1.0
16,30,-1.0
43,30,-1.0
125,30,1.0
49,30,1.0
23,31,-1.0
85,31,1.0
120,32,1.0
126,32,-1.0
19,32,1.0
106,33,-1.0
25,33,1.0
36,33,-1.0
5,34,-1.0
94,34,-1.0
39,34,1.0
44,35,-1.0
132,35,1.0
29,36,-1.0
108,36,-1.0
28,36,1.0
37,37,-1.0
62,37,1.0
69,37,-1.0
121,38,-1.0
48,38,-1.0
102,38,1.0
9,38,1.0
99,39,-1.0
104,39,1.0
7,39,1.0
59,40,-1.0
43,40,1.0
54,41,1.0
107,41,-1.0
8,41,-1.0
13,41,1.0
79,42,-1.0
0,42,1.0
11,42,-1.0
123,43,-1.0
95,43,1.0
50,43,-1.0
89,44,1.0
38,44,-1.0
4,44,-1.0
10,45,1.0
57,45,-1.0
47,46,-1.0
9,46,-1.0
93,46,1.0
55,47,-1.0
2,47,1.0
103,47,-1.0
98,48,-1.0
73,48,-1.0
82,48,1.0
59,49,1.0
111,49,-1.0
27,49,1.0
114,49,1.0
24,50,-1.0
84,50,-1.0
70,50,1.0
16,51,-1.0
90,51,1.0
125,51,1.0
81,51,-1.0
99,52,1.0
128,52,-1.0
117,52,-1.0
92,53,-1.0
21,53,1.0
19,53,-1.0
52,54,1.0
94,54,-1.0
113,54,-1.0
40,55,-1.0
80,55,-1.0
36,55,1.0
109,56,1.0
130,56,-1.0
128,57,-1.0
124,57,-1.0
76,57,1.0
51,58,-1.0
15,58,1.0
57,59,-1.0
18,59,-1.0
42,59,1.0
61,60,1.0
90,60,-1.0
67,60,1.0
31,61,-1.0
64,61,-1.0
32,61,1.0
66,62,1.0
109,62,-1.0
108,63,1.0
30,63,-1.0
98,63,1.0
69,64,1.0
97,64,-1.0
77,64,-1.0
8,65,1.0
79,65,-1.0
12,65,-1.0
41,66,1.0
116,66,-1.0
75,66,-1.0
