106,12,-1.0
386,245,1.0
16,346,1.0
287,183,-1.0
502,298,-1.0
204,68,-1.0
502,235,-1.0
152,405,1.0
403,73,-1.0
161,368,-1.0
511,271,1.0
156,430,-1.0
56,24,1.0
502,270,-1.0
439,178,-1.0
454,116,-1.0
596,72,-1.0
126,247,1.0
403,385,1.0
132,254,1.0
359,378,1.0
231,306,1.0
502,329,-1.0
194,165,-1.0
51,361,1.0
596,37,1.0
59,138,1.0
231,187,-1.0
403,352,1.0
372,84,1.0
386,205,1.0
193,282,-1.0
26,129,-1.0
53,282,1.0
404,312,-1.0
569,207,1.0
403,393,1.0
481,12,-1.0
16,320,-1.0
317,264,1.0
596,367,1.0
549,176,1.0
290,244,1.0
553,33,-1.0
554,106,-1.0
169,299,1.0
638,93,1.0
164,110,1.0
231,209,-1.0
280,138,-1.0
190,0,-1.0
386,281,1.0
65,257,-1.0
403,375,1.0
403,301,1.0
129,429,1.0
184,114,1.0
526,281,1.0
216,53,-1.0
637,87,-1.0
272,105,1.0
99,199,-1.0
276,73,-1.0
502,403,-1.0
111,236,-1.0
241,148,1.0
132,354,-1.0
502,124,-1.0
195,430,1.0
322,348,-1.0
184,322,1.0
637,184,-1.0
470,96,-1.0
24,118,-1.0
496,134,-1.0
206,157,-1.0
315,119,-1.0
386,64,1.0
596,433,-1.0
132,319,-1.0
16,122,-1.0
176,418,1.0
572,371,-1.0
596,155,1.0
526,64,1.0
355,112,1.0
430,237,-1.0
641,160,1.0
72,203,-1.0
53,239,1.0
20,63,-1.0
8,137,1.0
637,111,1.0
347,111,1.0
314,142,-1.0
64,30,1.0
403,178,-1.0
386,93,1.0
37,115,1.0
203,272,-1.0
473,188,1.0
168,210,-1.0
426,42,-1.0
392,373,-1.0
404,211,-1.0
127,427,1.0
386,50,1.0
467,385,1.0
507,290,-1.0
16,45,-1.0
386,48,1.0
262,110,1.0
596,432,1.0
56,328,1.0
526,48,1.0
477,101,-1.0
386,44,1.0
445,41,-1.0
514,7,-1.0
386,373,1.0
312,210,-1.0
603,368,1.0
25,218,1.0
573,19,-1.0
289,277,1.0
502,137,-1.0
176,414,1.0
203,4,1.0
449,44,1.0
509,288,1.0
642,260,-1.0
83,303,-1.0
18,130,-1.0
605,294,-1.0
403,431,-1.0
596,414,1.0
599,80,-1.0
75,343,-1.0
365,251,-1.0
596,71,-1.0
457,362,1.0
526,145,1.0
526,129,1.0
260,176,-1.0
378,228,1.0
237,399,-1.0
583,132,1.0
396,287,1.0
65,228,-1.0
596,292,1.0
403,433,1.0
637,145,-1.0
517,334,1.0
379,230,1.0
421,280,-1.0
400,379,1.0
56,426,-1.0
387,218,1.0
623,68,1.0
438,316,-1.0
339,146,1.0
138,51,-1.0
645,345,-1.0
509,15,-1.0
466,81,1.0
95,332,1.0
277,342,-1.0
520,430,-1.0
502,250,-1.0
422,363,1.0
387,314,-1.0
143,231,1.0
596,158,-1.0
386,222,1.0
158,79,1.0
247,82,-1.0
465,243,-1.0
438,236,-1.0
502,125,-1.0
352,25,-1.0
152,16,1.0
28,29,-1.0
506,217,1.0
368,403,-1.0
68,265,1.0
616,18,-1.0
140,379,-1.0
347,276,-1.0
125,162,-1.0
222,113,-1.0
361,139,1.0
617,204,1.0
19,51,-1.0
472,133,-1.0
577,334,-1.0
7,386,-1.0
14,57,-1.0
347,88,1.0
183,386,-1.0
413,314,-1.0
438,142,-1.0
386,397,1.0
63,67,-1.0
596,353,1.0
217,172,1.0
175,355,-1.0
540,229,-1.0
572,302,1.0
502,24,-1.0
345,251,-1.0
184,4,-1.0
467,337,-1.0
386,4,1.0
255,78,1.0
71,296,-1.0
237,74,1.0
398,99,1.0
596,246,1.0
